p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.33409004934707e-42,7.90501539704379,0.563,0.125,4.66818009869413e-39,13,Il4
2.60416580964598e-206,7.80614373649421,0.828,0.125,5.20833161929196e-203,13,Mzb1
4.16434947517941e-51,7.78944803486391,0.03,0.138,8.32869895035881e-48,13,Cox6a2
1.62757744601614e-77,7.76591323814563,0.762,0.377,3.25515489203227e-74,13,Lef1
5.33346313711713e-105,7.7538208980859,0.735,0.292,1.06669262742343e-101,13,Sh2d2a
3.1898847717396e-133,7.71894216064807,0.679,0.1,6.37976954347919e-130,13,Vpreb3
8.30794235229094e-17,7.62620097684215,0.57,0.301,1.66158847045819e-13,13,Trbc1
1.76792807155393e-198,7.47630045415492,0.775,0.13,3.53585614310786e-195,13,Gna14
4.05064314949775e-239,7.4627296325017,0.768,0.111,8.10128629899549e-236,13,Gata2
3.46592778636419e-61,7.45905693571358,0.715,0.323,6.93185557272838e-58,13,Scml4
1.41134000858657e-233,7.39210061214172,0.715,0.013,2.82268001717315e-230,13,1700113H08Rik
7.28279766772293e-31,7.32404001670675,0.268,0.218,1.45655953354459e-27,13,Nkg7
4.88423523102254e-58,7.32322615813,0.606,0.173,9.76847046204507e-55,13,Acsbg1
6.20400457423075e-40,7.31792201966138,0.586,0.178,1.24080091484615e-36,13,Nt5e
2.85776107743472e-13,7.29858138370569,0.579,0.301,5.71552215486943e-10,13,Gimap4
6.1036687458499e-61,7.21107438711017,0.669,0.199,1.22073374916998e-57,13,Gm30211
1.77274316874165e-243,7.18623343494065,0.702,0.075,3.5454863374833e-240,13,Iglv1
2.11506621655528e-85,7.08906988945331,0.715,0.304,4.23013243311055e-82,13,Hs3st1
6.6942533860705e-38,7.03143782960779,0.656,0.198,1.3388506772141e-34,13,Ms4a4b
4.92146883570086e-128,6.96200158209754,0.785,0.225,9.84293767140171e-125,13,Cd79a
1.5110323861035e-282,6.8681025957638,0.825,0.129,3.02206477220701e-279,13,Ehd3
6.04132033389291e-175,6.86717769802706,0.891,0.319,1.20826406677858e-171,13,Itk
2.64192042245689e-111,6.80963821646295,0.738,0.194,5.28384084491377e-108,13,Mctp2
1.19521669585833e-84,6.74341854103003,0.719,0.243,2.39043339171665e-81,13,Iglc3
2.0791723351957e-80,6.64178374082626,0.752,0.361,4.15834467039139e-77,13,Trbc2
1.35802325944243e-60,6.62238111350275,0.682,0.282,2.71604651888485e-57,13,Gimap7
3.75311955851113e-06,6.51619376168632,0.523,0.443,0.00750623911702227,13,Trac
3.13215365376833e-155,6.46125303531264,0.745,0.026,6.26430730753665e-152,13,Lax1
5.0604353133144e-82,6.44537133975638,0.685,0.242,1.01208706266288e-78,13,Il17rb
6.97091180717925e-138,6.44113671242199,0.874,0.307,1.39418236143585e-134,13,Gimap6
1.13687641240963e-127,6.37799410790096,0.768,0.151,2.27375282481925e-124,13,Ly6d
2.90338411037009e-136,6.29723747073285,0.801,0.224,5.80676822074018e-133,13,Pax5
5.11482584744195e-67,6.2467665748711,0.732,0.301,1.02296516948839e-63,13,Gimap3
1.96153751793755e-265,6.04801130807491,0.616,0.022,3.92307503587509e-262,13,Kcnc1
2.3667794588321e-90,6.00894005115641,0.775,0.344,4.73355891766419e-87,13,Camk4
2.45427819835477e-82,5.96781829856825,0.642,0.125,4.90855639670955e-79,13,Ptpn13
7.7065315972685e-81,5.93444025385103,0.795,0.507,1.5413063194537e-77,13,Ikzf3
1.05791519896105e-136,5.9246384983068,0.864,0.27,2.11583039792209e-133,13,Tox
5.87219611735001e-110,5.89911314700791,0.772,0.295,1.17443922347e-106,13,Mgst2
5.37593226039779e-10,5.8805024027373,0.301,0.177,1.07518645207956e-06,13,Cdh1
1.44588665057055e-129,5.84961416272203,0.735,0.262,2.8917733011411e-126,13,Dnah7a
0,5.84410086211045,0.781,0.026,0,13,Smarca1
2.36946444605062e-15,5.82766297198069,0.315,0.046,4.73892889210123e-12,13,Xcl1
7.73590646988536e-112,5.81902115124703,0.815,0.407,1.54718129397707e-108,13,Kcnq5
1.42471777356258e-112,5.78863596265437,0.788,0.309,2.84943554712516e-109,13,Cd226
1.60685021842295e-67,5.77691401250206,0.755,0.374,3.2137004368459e-64,13,Grap2
8.56912952849263e-10,5.77652094898119,0.53,0.164,1.71382590569853e-06,13,Sell
1.57913157965887e-88,5.7591959481675,0.808,0.402,3.15826315931775e-85,13,Ablim1
4.87573190066562e-143,5.57592235611116,0.93,0.525,9.75146380133124e-140,13,Ets1
1.24599537858241e-08,5.57109842378766,0.354,0.021,2.49199075716482e-05,13,Gm15675
1.43932355581463e-71,5.55043611389619,0.179,0.098,2.87864711162927e-68,13,Ly6c1
2.53766280301702e-164,5.52781728458006,0.026,0.084,5.07532560603405e-161,13,Rab44
5.77979744711521e-82,5.51209568324434,0.623,0.077,1.15595948942304e-78,13,Slc45a3
1.80560958134143e-18,5.4909657351356,0.609,0.304,3.61121916268287e-15,13,Bank1
8.4210997751712e-58,5.44851553909844,0.656,0.153,1.68421995503424e-54,13,Reln
1.67768738704823e-28,5.44353932171669,0.546,0.134,3.35537477409645e-25,13,Pou2af1
5.04619246574155e-20,5.43212808677534,0.593,0.304,1.00923849314831e-16,13,Txk
1.58818625568118e-133,5.43037667024043,0.907,0.49,3.17637251136237e-130,13,Mllt3
4.25896619488841e-63,5.41280101300439,0.738,0.396,8.51793238977682e-60,13,Ptprcap
1.33598907480588e-78,5.40728968048617,0.689,0.236,2.67197814961175e-75,13,Gata3
3.96543041608832e-148,5.35612432822224,0.831,0.189,7.93086083217663e-145,13,Gimap5
2.12860156041099e-111,5.33043403063496,0.755,0.253,4.25720312082198e-108,13,Slpi
2.10969465556454e-21,5.32001687117367,0.298,0.339,4.21938931112909e-18,13,Lat
9.30112116698752e-94,5.29457045155707,0.758,0.261,1.8602242333975e-90,13,Hdc
6.5411102903933e-169,5.26960341316068,0.831,0.206,1.30822205807866e-165,13,Fkbp11
3.23442688878259e-69,5.26946375092688,0.599,0.08,6.46885377756518e-66,13,Btbd11
1.58461003413844e-22,5.25054081557825,0.646,0.524,3.16922006827689e-19,13,Bach2
2.08238943002216e-55,5.24768383130642,0.762,0.49,4.16477886004432e-52,13,Satb1
1.47788475906231e-72,5.23836618049164,0.675,0.229,2.95576951812461e-69,13,Areg
3.25401129995123e-159,5.21323215086362,0.613,0.028,6.50802259990246e-156,13,Hs6st2
1.18529517149804e-142,5.18666033274679,0.026,0.187,2.37059034299607e-139,13,Gm16083
5.3403319819579e-79,5.18066699340853,0.623,0.15,1.06806639639158e-75,13,Cd200r3
2.46616947125472e-06,5.16918390464669,0.288,0.15,0.00493233894250943,13,Klrc2
5.76579762729939e-160,5.16770937518316,0.825,0.206,1.15315952545988e-156,13,Tmem163
2.65445491211405e-59,5.13557454923115,0.599,0.176,5.3089098242281e-56,13,Thsd4
1.29102413374916e-72,5.11875568110582,0.682,0.189,2.58204826749831e-69,13,Cd55
2.76784905005327e-71,4.97129137522029,0.791,0.488,5.53569810010653e-68,13,Ikzf2
1.52965451898461e-225,4.9129067685677,0.821,0.147,3.05930903796922e-222,13,Il2rb
7.11312327496354e-36,4.88554268421304,0.682,0.459,1.42262465499271e-32,13,Klhl6
1.54485647061321e-59,4.8517208880301,0.699,0.329,3.08971294122642e-56,13,Rasgrp2
1.14926273786648e-291,4.80440779129803,0.662,0.054,2.29852547573297e-288,13,Klrg1
4.23232208397526e-86,4.80198780664318,0.798,0.439,8.46464416795051e-83,13,Ctla4
4.64024209100504e-54,4.80052149156634,0.785,0.506,9.28048418201007e-51,13,Cd247
3.0346555367161e-41,4.78928180457674,0.675,0.367,6.0693110734322e-38,13,Slc24a3
8.62214238320964e-25,4.78385089636341,0.652,0.472,1.72442847664193e-21,13,Cmah
5.41440060420643e-17,4.77437424143054,0.556,0.322,1.08288012084129e-13,13,Ifit1bl1
7.18130436601252e-81,4.76495057443663,0.831,0.497,1.4362608732025e-77,13,Inpp4b
2.97705410741051e-220,4.75048359293205,0.805,0.126,5.95410821482103e-217,13,Fcer2a
7.52361060388975e-118,4.73734256216339,0.03,0.075,1.50472212077795e-114,13,Siglech
2.52716003757304e-170,4.64208998767269,0.738,0.12,5.05432007514608e-167,13,Lhfpl3
2.97197428781915e-84,4.62152733244015,0.735,0.326,5.9439485756383e-81,13,Pdlim1
6.51024991327334e-150,4.61466293204737,0.788,0.2,1.30204998265467e-146,13,Tnfsf10
2.12527102695846e-99,4.57001993603288,0.818,0.362,4.25054205391692e-96,13,Airn
5.50849278543613e-77,4.5604840921724,0.652,0.155,1.10169855708723e-73,13,Itga2
1.01526942150949e-122,4.54967076353951,0.881,0.433,2.03053884301899e-119,13,Bcl2
1.55386190973918e-88,4.54854834438888,0.834,0.455,3.10772381947837e-85,13,Ripor2
1.78607572596231e-107,4.46519324601574,0.748,0.236,3.57215145192462e-104,13,Dok2
1.18775896928537e-65,4.41436087207485,0.808,0.486,2.37551793857075e-62,13,Cd69
8.2761194412127e-84,4.39950534555109,0.831,0.521,1.65522388824254e-80,13,Vps37b
0,4.33399522121623,0.752,0.035,0,13,Rarres1
1.63592378845307e-39,4.24767923786999,0.464,0.006,3.27184757690615e-36,13,Ret
1.42850255664085e-06,4.24648394464421,0.49,0.193,0.00285700511328169,13,Rflnb
2.02346166458895e-108,4.14204015208277,0.801,0.334,4.04692332917789e-105,13,Rgcc
1.79216547759769e-48,4.07487307250791,0.788,0.502,3.58433095519538e-45,13,Prkca
2.36123288917386e-19,4.055600021223,0.52,0.122,4.72246577834773e-16,13,Apol7e
3.06195572976597e-12,4.04719833525887,0.344,0.477,6.12391145953195e-09,13,Rapgef4
3.27094512140787e-19,4.0048809820593,0.265,0.286,6.54189024281573e-16,13,Vmn2r96
2.84352015987544e-114,3.97908472179124,0.781,0.248,5.68704031975087e-111,13,Itga2b
1.15569812593388e-23,3.94290243467594,0.613,0.353,2.31139625186776e-20,13,Hes1
3.61412242324032e-117,3.93676937285322,0.725,0.203,7.22824484648064e-114,13,Sema3d
5.12374026221221e-20,3.93414321283034,0.632,0.44,1.02474805244244e-16,13,Ipcef1
1.22868366974099e-85,3.90891171603302,0.805,0.426,2.45736733948198e-82,13,Pvt1
1.47979638494401e-138,3.87583327921466,0.825,0.3,2.95959276988802e-135,13,Srm
9.7118367970115e-139,3.85819984090636,0.669,0.079,1.9423673594023e-135,13,Adgrv1
1.41941093282763e-53,3.83863315817393,0.745,0.42,2.83882186565527e-50,13,Znrf3
1.4573177536004e-42,3.8060463811347,0.692,0.525,2.9146355072008e-39,13,Cpm
1.16870617010425e-112,3.79897990831578,0.921,0.581,2.33741234020851e-109,13,Fli1
1.80244051915958e-65,3.74482290204986,0.748,0.422,3.60488103831916e-62,13,Crim1
2.3115440708449e-38,3.71341639370692,0.699,0.475,4.6230881416898e-35,13,Itga6
2.96056399920275e-63,3.6971007679173,0.778,0.437,5.9211279984055e-60,13,Pecam1
2.44600237745047e-147,3.69415665391611,0.977,0.578,4.89200475490094e-144,13,Arhgap15
1.54890804270162e-121,3.68216581737959,0.904,0.526,3.09781608540323e-118,13,Emb
3.0304154037735e-151,3.68216367721847,0.699,0.094,6.06083080754699e-148,13,Syt6
1.59105144028313e-32,3.64718056037242,0.238,0.395,3.18210288056626e-29,13,A330040F15Rik
8.46507262983358e-83,3.64586496107263,0.738,0.318,1.69301452596672e-79,13,Enpp1
6.50640001656116e-46,3.6456272109215,0.788,0.619,1.30128000331223e-42,13,Prkch
2.11050599365806e-109,3.64014338534822,0.781,0.252,4.22101198731612e-106,13,Adamtsl1
1.52043801107451e-99,3.61737912248624,0.785,0.331,3.04087602214902e-96,13,Maf
4.74461077736462e-37,3.60685912823058,0.652,0.395,9.48922155472924e-34,13,Angpt1
3.66069430101837e-79,3.55977368180384,0.801,0.433,7.32138860203674e-76,13,Rasa3
9.10109703886105e-32,3.55741063059933,0.258,0.147,1.82021940777221e-28,13,Ly6c2
5.82983357012311e-69,3.53763161410434,0.116,0.274,1.16596671402462e-65,13,Gbp6
1.00218838266773e-45,3.51952888217779,0.768,0.506,2.00437676533546e-42,13,Sntb1
2.79875434056499e-10,3.48097305715705,0.5,0.178,5.59750868112998e-07,13,Erg
5.67374521115509e-61,3.47769673739759,0.652,0.29,1.13474904223102e-57,13,Hdgfl3
2.8539234895933e-08,3.46187754667219,0.351,0.37,5.70784697918659e-05,13,Samd9l
1.55989423516244e-182,3.45101711001953,0.758,0.125,3.11978847032487e-179,13,Vit
1.85062080457307e-41,3.44228074887946,0.199,0.187,3.70124160914614e-38,13,Trim30c
8.7590954598086e-20,3.43530907393023,0.275,0.262,1.75181909196172e-16,13,Ly6a
2.36143162041284e-83,3.40490605269219,0.897,0.571,4.72286324082567e-80,13,Tgfbr2
8.93684009499972e-135,3.39421752009915,0.772,0.215,1.78736801899994e-131,13,Ar
6.0508723739732e-82,3.38847793594228,0.748,0.367,1.21017447479464e-78,13,Cd200r1
2.36140206349108e-129,3.38420163595735,0.758,0.212,4.72280412698215e-126,13,Cdkn1c
1.53324712197315e-53,3.37600941839644,0.762,0.493,3.0664942439463e-50,13,Bzw2
1.25375057809287e-96,3.36920384253223,0.725,0.252,2.50750115618574e-93,13,Itgb3
1.46026129844371e-21,3.35726689911399,0.248,0.322,2.92052259688742e-18,13,Ifit1
6.87051221509751e-39,3.34758861383011,0.738,0.451,1.3741024430195e-35,13,S100a10
4.58986767734199e-07,3.3472691343043,0.566,0.431,0.000917973535468397,13,Ms4a6b
3.18639538792857e-63,3.33004752578297,0.748,0.471,6.37279077585714e-60,13,Id3
1.21730282329936e-265,3.32319607130709,0.815,0.125,2.43460564659871e-262,13,Cd93
3.59252845255462e-08,3.32272415583082,0.603,0.472,7.18505690510923e-05,13,Ugcg
1.45137597377596e-91,3.32155819521098,0.768,0.364,2.90275194755191e-88,13,St3gal6
5.546357168075e-07,3.31332494517302,0.328,0.227,0.001109271433615,13,Isg20
9.4379575002894e-100,3.30673983423057,0.695,0.208,1.88759150005788e-96,13,Vipr2
1.54964412955723e-60,3.30604816953281,0.775,0.424,3.09928825911446e-57,13,Itgb7
2.42800582450668e-23,3.2975269144076,0.209,0.217,4.85601164901336e-20,13,Iigp1
1.17969253270311e-24,3.24911966405356,0.265,0.378,2.35938506540622e-21,13,Chchd10
7.45691685545816e-14,3.24508646524084,0.593,0.466,1.49138337109163e-10,13,Frmd6
7.04017645390788e-97,3.2152496515741,0.775,0.303,1.40803529078158e-93,13,Xylt1
5.32057321635071e-77,3.19882681983763,0.911,0.627,1.06411464327014e-73,13,Tnik
3.84640909712664e-51,3.19222228380559,0.199,0.246,7.69281819425329e-48,13,Slc35f2
1.83539231358818e-103,3.19141847544789,0.914,0.55,3.67078462717635e-100,13,Zfp36l2
0,3.14531376652039,0.662,0.037,0,13,Rnf32
1.14246264987055e-38,3.13507845775374,0.811,0.582,2.2849252997411e-35,13,Dusp10
2.37370310191583e-15,3.12463814031861,0.315,0.355,4.74740620383166e-12,13,Gbp7
3.00314424359894e-95,3.11034857407418,0.046,0.421,6.00628848719787e-92,13,Il6
4.16654762736015e-57,3.10465459652038,0.861,0.539,8.33309525472031e-54,13,Ptpn22
6.83556492732942e-11,3.10028806781761,0.55,0.332,1.36711298546588e-07,13,Pde1c
5.67940900417402e-43,3.099590775084,0.818,0.635,1.1358818008348e-39,13,Pitpnc1
4.27178332046773e-24,3.08332263618074,0.679,0.49,8.54356664093546e-21,13,Mndal
4.0825458401609e-11,3.07430105182935,0.368,0.475,8.1650916803218e-08,13,Cd84
6.60948031504507e-65,3.06605293827989,0.685,0.287,1.32189606300901e-61,13,Epas1
5.28870019297316e-91,3.03711151763126,0.119,0.044,1.05774003859463e-87,13,Adgrg3
1.15614292072283e-189,3.03413665940382,0.781,0.198,2.31228584144565e-186,13,Adamts9
8.44178516374039e-51,3.02270013437498,0.712,0.413,1.68835703274808e-47,13,Gab3
3.61783445140827e-51,3.00981707136925,0.646,0.225,7.23566890281653e-48,13,Tgfbr3
3.29272980903892e-56,2.98414846559322,0.722,0.397,6.58545961807784e-53,13,Nav2
2.23095673571882e-19,2.98393536144868,0.245,0.189,4.46191347143764e-16,13,Lgals9
3.17156030225885e-74,2.98001017002979,0.831,0.479,6.3431206045177e-71,13,Aopep
7.50492768108931e-88,2.97071473617311,0.702,0.207,1.50098553621786e-84,13,2310067P03Rik
3.99996948701475e-59,2.95760608268885,0.682,0.348,7.99993897402951e-56,13,Plagl1
2.77313227770073e-83,2.9409170860224,0.887,0.531,5.54626455540147e-80,13,Arid5b
1.33159807013322e-124,2.93241685265022,0.904,0.424,2.66319614026643e-121,13,Itgal
2.14795741384343e-116,2.92639322084114,0.805,0.317,4.29591482768686e-113,13,Il18r1
2.83700173280332e-12,2.91677075606733,0.623,0.532,5.67400346560664e-09,13,Cd53
3.79386425500901e-71,2.90910807834634,0.834,0.443,7.58772851001802e-68,13,Gm26740
3.06401676364775e-15,2.90607706612151,0.57,0.232,6.1280335272955e-12,13,1700020L24Rik
5.83180676823273e-25,2.89498248711845,0.258,0.251,1.16636135364655e-21,13,Cdc25b
9.14149695191451e-53,2.8625582239405,0.712,0.374,1.8282993903829e-49,13,Mcoln2
1.36199956908752e-27,2.84143360218689,0.215,0.273,2.72399913817504e-24,13,Hist2h2bb
4.1284409183172e-10,2.82775436859336,0.503,0.195,8.25688183663441e-07,13,Cped1
7.09710715957342e-29,2.81936860797916,0.195,0.28,1.41942143191468e-25,13,Ifit3
1.96206232867665e-06,2.81628547558596,0.685,0.612,0.00392412465735331,13,Smc4
3.20839819854725e-07,2.8143289343553,0.421,0.099,0.000641679639709451,13,Ifit3b
2.05248538908898e-11,2.80716849220921,0.281,0.153,4.10497077817797e-08,13,Tcrg-C4
9.13130563976527e-69,2.78267594558487,0.735,0.412,1.82626112795305e-65,13,Arhgap10
0,2.77769383066101,0.695,0.018,0,13,5830411N06Rik
1.9880947901833e-58,2.77370544911902,0.795,0.489,3.97618958036659e-55,13,Iqgap2
2.94612126330401e-31,2.76677459462139,0.228,0.387,5.89224252660801e-28,13,Gm11290
1.02056213229116e-88,2.75329078529191,0.927,0.596,2.04112426458231e-85,13,Arl15
6.72364728900792e-10,2.74763864925539,0.136,0.1,1.34472945780158e-06,13,Ermap
4.4162812586915e-63,2.74091172074728,0.808,0.507,8.832562517383e-60,13,Lcp2
7.07519201986697e-40,2.7396422733272,0.656,0.358,1.41503840397339e-36,13,Atp1b1
6.33472374435094e-90,2.7176555305257,0.805,0.322,1.26694474887019e-86,13,Cacna1e
2.29295583091572e-22,2.68126159999795,0.51,0.102,4.58591166183144e-19,13,Fut7
2.83705812270538e-08,2.67497400647456,0.348,0.306,5.67411624541076e-05,13,Sox5
2.02917933023324e-86,2.66386912275327,0.772,0.413,4.05835866046647e-83,13,Myo1d
2.87802019130497e-72,2.65506202333511,0.755,0.442,5.75604038260993e-69,13,Elovl6
1.19882502261629e-82,2.64246647892534,0.815,0.41,2.39765004523258e-79,13,Maml3
3.21126615964301e-74,2.64173945440683,0.695,0.183,6.42253231928602e-71,13,Tnfsf8
2.50360948016877e-56,2.60120854066781,0.652,0.287,5.00721896033753e-53,13,Stab2
2.98987560955e-99,2.59871601191118,0.755,0.262,5.9797512191e-96,13,Nebl
1.03692845002766e-38,2.56776140108954,0.702,0.374,2.07385690005533e-35,13,Ckap4
1.58545646776689e-52,2.55375146864875,0.685,0.348,3.17091293553379e-49,13,Pde7b
2.10053935751479e-70,2.52911753159157,0.772,0.441,4.20107871502959e-67,13,Il2ra
2.04621668216073e-76,2.52347497837626,0.96,0.728,4.09243336432147e-73,13,Ikzf1
5.49225750743229e-77,2.48871131399722,0.735,0.359,1.09845150148646e-73,13,Prickle1
1.451417076377e-18,2.48138467913572,0.344,0.472,2.90283415275401e-15,13,Ccl3
9.87958824790355e-51,2.47662414484402,0.808,0.478,1.97591764958071e-47,13,Nme1
1.46799955113077e-07,2.47470570301848,0.043,0.196,0.000293599910226154,13,Gm50255
0,2.47407460756503,0.791,0.02,0,13,Prss2
5.27343688322131e-50,2.46632849126608,0.815,0.51,1.05468737664426e-46,13,Gm4258
8.09750773280566e-62,2.46058437470928,0.752,0.417,1.61950154656113e-58,13,Adamts10
1.5350070222822e-51,2.46041700311464,0.682,0.392,3.0700140445644e-48,13,Dkk3
4.2458892821446e-128,2.4602561096811,0.758,0.202,8.4917785642892e-125,13,Sorcs2
1.93384554577429e-119,2.45863892504936,0.828,0.334,3.86769109154858e-116,13,Klf12
1.81542580902099e-23,2.42035380447519,0.629,0.327,3.63085161804198e-20,13,Egf
1.71854119847269e-77,2.41711951983012,0.752,0.356,3.43708239694539e-74,13,Chsy3
3.0550385962909e-42,2.39604774916211,0.699,0.468,6.1100771925818e-39,13,Taf4b
8.52361674410703e-126,2.39517420737826,0.089,0.21,1.70472334882141e-122,13,Clec10a
4.66830489650192e-20,2.38684336607495,0.295,0.371,9.33660979300385e-17,13,Cd8a
2.03674468563198e-21,2.36865498241489,0.791,0.679,4.07348937126396e-18,13,Stk17b
7.3271145597699e-08,2.34491110810795,0.003,0.112,0.000146542291195398,13,Mmrn2
6.92671604271774e-75,2.34011596338259,0.775,0.477,1.38534320854355e-71,13,Plxdc2
8.84479754343543e-29,2.33457874316917,0.791,0.464,1.76895950868709e-25,13,Osm
1.96083456128872e-58,2.32299022706038,0.725,0.384,3.92166912257744e-55,13,Abcb1b
3.91151388197005e-37,2.32275462017099,0.669,0.414,7.82302776394009e-34,13,2610307P16Rik
1.70282677337055e-46,2.30068794024455,0.921,0.738,3.4056535467411e-43,13,Klf2
9.77503282453434e-08,2.29747492180672,0.063,0.09,0.000195500656490687,13,Gm49504
5.53263908553103e-58,2.28554167211781,0.026,0.206,1.10652781710621e-54,13,F5
7.21191838468561e-54,2.27993713556477,0.745,0.464,1.44238367693712e-50,13,Nceh1
1.45224748960839e-55,2.27533993087153,0.815,0.537,2.90449497921678e-52,13,Uck2
6.71357153692979e-105,2.27274322262847,0.036,0.116,1.34271430738596e-101,13,Adgrd1
1.42390776376982e-07,2.26972832609773,0.47,0.197,0.000284781552753964,13,Nrgn
2.41139849696899e-76,2.24257575570677,0.854,0.581,4.82279699393798e-73,13,Dhx40
1.50653252298023e-79,2.2354317279909,0.772,0.395,3.01306504596046e-76,13,Cd4
3.08893116346768e-87,2.23304706051426,0.778,0.385,6.17786232693536e-84,13,Wnt5b
5.09305570069255e-74,2.22912137393945,0.765,0.36,1.01861114013851e-70,13,Cd7
9.71798565796678e-48,2.225082067344,0.821,0.549,1.94359713159336e-44,13,Pde4d
2.24182392773182e-11,2.22023688933995,0.712,0.492,4.48364785546363e-08,13,Ebf1
1.78035024560983e-59,2.20948675376918,0.152,0.509,3.56070049121966e-56,13,Ccl4
1.06267482096383e-16,2.2079803013328,0.613,0.396,2.12534964192765e-13,13,Mef2c
9.05845569484248e-97,2.19876660802619,0.772,0.314,1.8116911389685e-93,13,Cited4
